customer_id,signup_date,risk_tier,credit_score,email,phone,state,income_bracket
CUST_03180,2021-05-02,low,673,gonzalespatrick@example.org,5013859694,HI,low
CUST_03181,2020-06-05,low,818,dawnfriedman@example.net,885.748.2363x440,FL,middle
CUST_03182,2021-05-22,low,789,tracey46@example.net,978.429.9265,KY,middle
CUST_03183,2019-05-18,low,628,cwilson@example.org,936-546-9001x393,FL,middle
CUST_03184,2019-04-19,low,764,jeremy62@example.net,593.335.2425x9632,VA,middle
CUST_03185,2020-05-21,medium,583,cdelacruz@example.org,758.858.2456x321,MO,middle
CUST_03186,2020-04-12,medium,769,robert60@example.org,001-731-715-0868,MA,middle
CUST_03187,2022-01-09,low,744,davidnorman@example.net,+1-264-841-0395x50779,OK,low
CUST_03188,2020-06-30,low,791,marknichols@example.org,(629)919-9741x46325,UT,middle
CUST_03189,2020-04-08,low,791,llopez@example.com,719.759.9870,VT,low
CUST_03190,2020-12-23,low,750,michael49@example.com,001-606-866-9365x97736,UT,middle
CUST_03191,2020-10-31,medium,544,petersonmichael@example.org,001-965-969-0962x8612,VT,middle
CUST_03192,2022-08-18,low,762,marycole@example.org,(660)833-7882x7121,MD,low
CUST_03193,2022-12-09,low,745,robertweaver@example.org,343-865-0954,VA,low
CUST_03194,2020-12-01,high,482,zmontoya@example.net,3088000445,IN,high
CUST_03195,2022-03-02,medium,638,hansenbrett@example.net,315.603.6647x08929,MA,low
CUST_03196,2022-01-22,low,731,jennifer77@example.org,373.878.5591,IN,middle
CUST_03197,2020-09-17,high,556,troydavis@example.com,427-289-8282x927,MT,middle
CUST_03198,2019-11-29,low,785,qstevens@example.net,(250)916-4173,MO,middle
CUST_03199,2020-08-04,high,538,uchung@example.net,3219104231,ME,middle
CUST_03200,2020-03-15,low,700,wallrobert@example.org,391-758-1242,TX,middle
CUST_03201,2020-12-25,low,809,johnbaker@example.net,388.433.9459x84172,WI,middle
CUST_03202,2021-02-04,medium,692,david94@example.org,9584750514,MA,low
CUST_03203,2021-12-25,low,759,rross@example.com,(509)323-1105x999,OR,low
CUST_03204,2021-02-28,low,739,andrea05@example.org,814-968-3427,GA,middle
CUST_03205,2020-11-19,medium,652,kelleyryan@example.org,605.489.7995,MN,middle
CUST_03206,2021-06-09,medium,667,kpowell@example.net,(553)808-6695,FL,middle
CUST_03207,2021-12-04,high,333,paul28@example.net,352-753-2623,KY,middle
CUST_03208,2020-10-02,medium,771,lewisaaron@example.org,+1-775-278-1259x55231,RI,middle
CUST_03209,2020-04-15,low,753,daymichele@example.net,+1-997-661-0952x20794,LA,low
CUST_03210,2021-05-28,low,706,awang@example.org,2624032900,CT,middle
CUST_03211,2022-01-20,low,850,jessewilliams@example.com,001-210-365-0943x50337,IA,middle
CUST_03212,2021-08-12,medium,649,jameskhan@example.net,001-756-513-3559x3441,OR,low
CUST_03213,2021-03-24,low,738,vsmith@example.org,368-399-0797,OK,low
CUST_03214,2019-11-28,low,817,whitakerchelsea@example.com,(894)478-6292,AZ,low
CUST_03215,2019-09-25,high,555,jon06@example.com,680-875-9092x64710,SC,middle
CUST_03216,2022-03-03,low,786,mbanks@example.net,6102513564,DE,middle
CUST_03217,2020-07-11,medium,633,ryan10@example.org,659-527-2844,CT,middle
CUST_03218,2019-05-29,low,700,mccannheather@example.net,001-248-360-3610x383,MN,middle
CUST_03219,2019-06-10,low,696,daleray@example.net,324.505.2636x18308,CA,middle
CUST_03220,2019-09-16,low,716,kevingonzales@example.org,+1-696-250-7160x66736,FL,high
CUST_03221,2020-03-16,low,767,edwardssteven@example.net,384.455.1925x980,CT,middle
CUST_03222,2021-02-03,medium,572,timothy00@example.com,+1-709-604-8748x5878,NE,high
CUST_03223,2020-08-12,low,766,wolfvictoria@example.com,282-776-2118x72821,DE,low
CUST_03224,2019-02-16,medium,604,fergusongeorge@example.com,580-877-1125x1515,WV,low
CUST_03225,2020-05-27,medium,590,williamlopez@example.com,(653)738-3926,VA,middle
CUST_03226,2019-06-13,high,570,russell67@example.org,953-229-7253,GA,middle
CUST_03227,2019-12-09,low,668,jgriffin@example.net,814-416-6579x91391,OK,middle
CUST_03228,2022-10-15,medium,642,clopez@example.net,271.992.4407,SC,middle
CUST_03229,2019-02-26,medium,547,matthewadams@example.net,6567204597,FL,middle
CUST_03230,2021-07-25,medium,689,cesarchavez@example.org,385.311.6853x9208,CA,high
CUST_03231,2022-07-04,medium,621,emily84@example.net,+1-337-940-0761x4991,ME,low
CUST_03232,2020-09-03,low,793,walterrobin@example.com,(460)769-2905x276,LA,low
CUST_03233,2022-11-30,medium,660,fisherlindsay@example.com,(870)852-6590,CO,low
CUST_03234,2021-09-13,low,631,kporter@example.com,001-627-547-9080x538,MN,middle
CUST_03235,2019-12-29,medium,584,clarkdaniel@example.com,237-260-2294,NH,middle
CUST_03236,2020-02-19,medium,710,samanthabutler@example.net,(799)839-4323,AK,middle
CUST_03237,2020-12-30,low,771,murraystephanie@example.com,+1-825-236-4480x55210,VA,middle
CUST_03238,2020-06-20,high,452,grosario@example.org,999.798.8134,NH,low
CUST_03239,2022-06-13,low,759,selliott@example.com,579.592.9997x426,RI,high
CUST_03240,2021-05-05,low,812,juanwatson@example.org,001-637-895-7878x120,GA,low
CUST_03241,2019-11-25,low,657,davidbutler@example.com,001-520-653-2912x09503,WI,middle
CUST_03242,2020-10-08,low,682,velezdavid@example.com,346.770.2935x497,WV,high
CUST_03243,2022-07-14,medium,606,ltorres@example.net,(531)727-6016,SC,low
CUST_03244,2019-08-14,low,732,davidclark@example.net,239.677.1925,ME,middle
CUST_03245,2020-04-04,low,759,ycase@example.org,+1-333-899-0318x784,CO,middle
CUST_03246,2019-07-19,high,519,ebruce@example.com,(990)563-8635,MI,low
CUST_03247,2022-10-06,medium,533,qpatterson@example.org,914.406.7903,VT,high
CUST_03248,2021-10-29,medium,602,claire36@example.com,215.215.6356x5078,MS,middle
CUST_03249,2021-02-20,medium,573,brittney52@example.net,001-638-211-7641x5284,NV,middle
CUST_03250,2022-04-12,low,850,scottwhite@example.net,(364)531-8371,CT,middle
CUST_03251,2022-04-10,medium,625,amy68@example.net,814.235.6470x189,RI,low
CUST_03252,2019-06-14,low,802,ljordan@example.com,(876)818-6811x042,MS,middle
CUST_03253,2022-09-08,high,575,bakertammy@example.net,440-844-3481x02025,WI,middle
CUST_03254,2019-09-03,low,759,rdudley@example.net,8625489038,IL,middle
CUST_03255,2021-04-11,medium,633,daniel23@example.net,001-767-317-5259x95659,WY,middle
CUST_03256,2019-11-17,medium,618,qrollins@example.net,001-567-664-5964,MN,middle
CUST_03257,2022-10-02,medium,597,dbecker@example.com,923-617-2928,GA,middle
CUST_03258,2021-01-07,high,614,angelablackwell@example.net,+1-424-571-0012x89214,VA,middle
CUST_03259,2022-04-14,low,850,rogersmichael@example.org,967.356.0660x2302,KY,high
CUST_03260,2022-10-25,low,723,beckerrandy@example.com,397-494-3018x22107,IL,high
CUST_03261,2022-01-04,high,468,kevinthomas@example.com,794.851.1562x3101,NV,low
CUST_03262,2021-11-29,medium,791,fowlerrebecca@example.com,(900)798-4543,GA,high
CUST_03263,2020-09-06,high,517,ballgina@example.net,229.783.3918,TN,middle
CUST_03264,2020-01-19,low,768,garciamichael@example.net,966-267-5465,CA,low
CUST_03265,2019-11-06,high,448,higginsmeredith@example.com,6333586686,ND,middle
CUST_03266,2021-07-13,medium,684,tiffany36@example.net,345.851.2587,DE,middle
CUST_03267,2020-11-23,low,714,phuynh@example.org,817-257-8412,AL,middle
CUST_03268,2020-03-06,low,737,andre85@example.net,523-285-9220x76462,NH,high
CUST_03269,2021-08-02,medium,575,april47@example.net,001-289-942-5962,MT,middle
CUST_03270,2019-09-21,low,850,edward17@example.com,(925)957-3208x73359,MD,low
CUST_03271,2020-03-24,medium,750,brian18@example.net,001-268-369-5217x50883,NJ,low
CUST_03272,2019-11-30,low,750,schneiderbryan@example.com,888-861-6314x482,MT,middle
CUST_03273,2021-08-20,low,784,robert21@example.net,495.496.0773,MO,high
CUST_03274,2020-07-05,high,468,victorialong@example.com,(470)474-0905,KY,high
CUST_03275,2021-03-23,low,784,kgregory@example.org,(965)625-4077,IA,middle
CUST_03276,2020-09-18,medium,724,alecfranklin@example.net,(676)860-3299,NY,middle
CUST_03277,2020-11-04,low,790,pmendoza@example.org,6674841183,AZ,middle
CUST_03278,2021-03-19,medium,653,josephsnyder@example.org,001-964-327-3439x1803,OH,low
CUST_03279,2021-06-26,low,756,curtispotter@example.com,001-265-700-6366x36058,NH,high
CUST_03280,2022-07-22,low,733,jeffreywright@example.com,545.518.5238x0778,MN,low
CUST_03281,2019-12-05,high,452,arthurbeard@example.com,890-542-6726x622,NE,middle
CUST_03282,2020-02-07,low,743,jeffrey53@example.net,933-623-4741,AR,low
CUST_03283,2021-01-18,medium,686,eortiz@example.com,001-956-856-8517x544,WI,low
CUST_03284,2020-04-13,medium,663,matthewscott@example.org,6673876751,IA,low
CUST_03285,2022-07-20,low,819,phillipsmichael@example.org,+1-473-354-7233x5103,AZ,high
CUST_03286,2019-10-01,low,788,barberchristopher@example.com,(946)868-8770,NC,middle
CUST_03287,2019-12-26,low,730,sanchezanthony@example.org,353-679-5743x32527,NJ,middle
CUST_03288,2020-05-24,medium,564,whansen@example.org,318.961.2837,NM,middle
CUST_03289,2022-06-13,low,714,zkerr@example.net,+1-613-529-4725x5266,IN,middle
CUST_03290,2020-07-20,low,746,hayeskenneth@example.org,481-728-7585x7467,CA,middle
CUST_03291,2021-10-14,low,776,bjohnson@example.org,(288)379-2368x4066,GA,high
CUST_03292,2020-07-12,low,685,christine67@example.com,218-319-5333x752,NC,middle
CUST_03293,2022-02-09,low,800,tiffanycarter@example.net,695-506-0816x3685,SD,low
CUST_03294,2022-03-17,low,850,curtisperez@example.org,+1-609-866-0697,OH,low
CUST_03295,2019-05-19,low,709,regina07@example.com,+1-990-518-8116x37958,DE,low
CUST_03296,2021-12-05,low,816,ecarter@example.org,898-738-3597x6850,OR,low
CUST_03297,2020-08-08,high,693,harrismichael@example.com,4724787009,IA,middle
CUST_03298,2022-08-13,medium,531,jasonalvarez@example.net,001-343-388-6967x3629,MA,middle
CUST_03299,2020-10-29,low,726,sara24@example.com,364-715-5449x4286,LA,low
CUST_03300,2021-10-04,medium,645,znelson@example.net,(514)227-5651x54852,MA,middle
CUST_03301,2019-09-01,high,602,combssavannah@example.com,806.347.9193,MT,middle
CUST_03302,2021-01-06,medium,623,robert76@example.com,443.904.9032,NV,middle
CUST_03303,2020-08-26,low,717,ramosstephen@example.org,(594)934-6060x77176,MN,low
CUST_03304,2021-12-29,low,748,jonesmatthew@example.com,980-464-6704,AZ,middle
CUST_03305,2020-04-12,high,528,villamary@example.net,(981)841-6046,GA,middle
CUST_03306,2021-06-06,medium,710,armstrongjustin@example.com,648-545-0255,MI,middle
CUST_03307,2021-10-16,low,765,nvega@example.org,249-312-4069x0502,KS,high
CUST_03308,2020-02-23,medium,569,holdenedward@example.net,001-622-376-9199x30709,DE,low
CUST_03309,2021-02-09,low,703,ryanharris@example.org,3305343007,MD,middle
CUST_03310,2022-02-17,medium,708,jason34@example.com,877-649-1404,TN,low
CUST_03311,2022-03-29,low,806,garciaalex@example.net,(737)416-7571x7305,AZ,middle
CUST_03312,2021-03-10,low,695,lori54@example.net,376.576.4337x83857,MT,middle
CUST_03313,2019-06-22,low,765,warnerdebbie@example.net,+1-368-625-4937x77049,AR,low
CUST_03314,2022-08-27,low,715,hojennifer@example.net,718-456-8478,SC,middle
CUST_03315,2022-01-10,low,725,staceyrios@example.net,411-837-8092x2042,HI,middle
CUST_03316,2022-05-07,medium,547,ronaldtaylor@example.org,(803)221-4975x8196,SD,low
CUST_03317,2020-08-07,low,797,claire76@example.com,001-296-709-9288,CT,middle
CUST_03318,2022-04-02,medium,710,robin44@example.net,+1-220-700-2715x916,NV,middle
CUST_03319,2021-12-26,medium,530,reillythomas@example.com,264-621-9876x042,GA,middle
CUST_03320,2022-08-17,medium,707,amason@example.net,852-888-9821x910,KY,middle
CUST_03321,2019-06-01,medium,667,stacy83@example.com,682-215-7316x4034,UT,low
CUST_03322,2022-04-14,low,672,ashley37@example.net,722.686.9164x16865,MI,high
CUST_03323,2022-02-11,high,627,jamesbrittany@example.org,(228)276-2505,FL,high
CUST_03324,2022-03-20,low,769,michael98@example.org,001-347-977-1894x8212,LA,low
CUST_03325,2022-06-11,medium,663,cassidy49@example.com,+1-252-606-6649x1103,WA,middle
CUST_03326,2020-04-12,low,850,kathrynharris@example.net,+1-650-428-6703x272,NJ,low
CUST_03327,2020-12-08,medium,602,eddie86@example.org,(967)381-3074x190,HI,middle
CUST_03328,2022-12-17,medium,619,amandahill@example.org,592.962.3576,WV,high
CUST_03329,2021-06-12,low,721,michaelponce@example.org,001-713-279-7943x7087,NC,middle
CUST_03330,2019-12-29,medium,622,owilliams@example.com,761.484.8664x9340,NV,middle
CUST_03331,2020-06-29,high,521,patricia01@example.org,455.499.2842x7766,NV,middle
CUST_03332,2022-06-10,medium,703,kimberly41@example.com,001-344-544-3514x872,CA,low
CUST_03333,2021-06-17,low,772,mahoneydeborah@example.org,289-356-6934,KS,low
CUST_03334,2022-06-12,low,791,loganmichelle@example.com,590.590.3662x2112,IL,high
CUST_03335,2020-11-04,high,713,jerrypetersen@example.org,001-276-650-1658x376,HI,low
CUST_03336,2020-01-10,medium,532,hallpatrick@example.org,001-852-907-9279,ND,low
CUST_03337,2019-02-21,low,778,charles45@example.net,(475)899-6481x61079,AR,middle
CUST_03338,2019-07-20,medium,643,kristen86@example.org,+1-647-490-0598x47234,VA,middle
CUST_03339,2022-01-31,medium,658,reneekoch@example.org,511.579.3458,FL,low
CUST_03340,2022-02-24,medium,673,danielle74@example.com,636.484.0857x31908,IA,high
CUST_03341,2021-10-16,low,736,mitchellphyllis@example.org,001-599-265-5683x79555,ND,low
CUST_03342,2022-06-28,low,747,christopherbeck@example.net,468-590-1102,NC,middle
CUST_03343,2021-09-27,medium,548,wallpatricia@example.org,928.965.0924,CT,high
CUST_03344,2020-08-12,low,723,rwilliamson@example.net,+1-236-618-6936x17638,OK,middle
CUST_03345,2021-03-27,low,701,jofoster@example.org,220.952.7326x195,MS,low
CUST_03346,2021-07-25,low,736,cameron86@example.com,(731)376-0417x26352,TX,low
CUST_03347,2020-12-30,low,773,dyork@example.org,+1-805-997-0386x1941,VT,middle
CUST_03348,2019-10-20,low,795,cbowen@example.org,001-376-857-1980x01437,OH,middle
CUST_03349,2021-05-03,low,787,frank38@example.net,702-291-3480x277,WV,middle
CUST_03350,2022-01-18,low,777,dgreen@example.org,995.465.9398x424,NH,middle
CUST_03351,2021-02-21,medium,621,keith64@example.com,907.825.0682x89460,WA,middle
CUST_03352,2021-08-16,medium,767,ckirby@example.net,+1-575-527-4750x1633,WV,middle
CUST_03353,2020-11-11,medium,713,davidhernandez@example.com,428-268-9745x77465,NH,high
CUST_03354,2021-11-08,low,753,emily73@example.org,+1-217-307-1775,UT,middle
CUST_03355,2020-01-01,medium,615,samuelolson@example.com,898.596.9080x94264,MD,high
CUST_03356,2020-03-13,low,794,stephanie14@example.org,388.785.3486x4317,WY,middle
CUST_03357,2019-04-29,low,773,william55@example.com,001-734-238-6963x1220,WY,high
CUST_03358,2021-03-07,low,738,christophereverett@example.net,+1-744-625-4990,MA,middle
CUST_03359,2021-06-20,low,779,phansen@example.net,451.885.4769,OH,low
CUST_03360,2022-03-16,medium,714,sabrinahernandez@example.org,301.813.9529x449,ND,middle
CUST_03361,2021-01-14,low,785,kerrjeffery@example.org,001-557-232-2826x6352,AZ,middle
CUST_03362,2019-10-10,low,722,kingjohn@example.com,(533)324-5176,NV,low
CUST_03363,2019-01-20,medium,798,escobarsharon@example.org,+1-902-824-5615,KY,low
CUST_03364,2020-02-05,low,798,harrisondaniel@example.org,(405)330-4516,AL,low
CUST_03365,2019-12-12,medium,659,kathleenbailey@example.org,934.357.2954,MD,low
CUST_03366,2020-10-01,medium,679,heatherross@example.com,(720)918-5036,NM,middle
CUST_03367,2022-02-14,medium,653,randallgonzales@example.net,939.462.8214x51579,TN,middle
CUST_03368,2022-03-09,low,781,gail10@example.net,001-725-426-8575x6063,KY,low
CUST_03369,2021-01-06,high,532,njones@example.org,412-502-0698x199,HI,middle
CUST_03370,2019-03-13,medium,734,carlross@example.com,272.969.6627,IL,middle
CUST_03371,2022-11-14,low,798,victoriajones@example.org,(726)796-1429,HI,low
CUST_03372,2021-06-21,low,708,osbornebrendan@example.org,(799)486-1985x9301,VA,low
CUST_03373,2020-08-16,low,735,cynthia57@example.org,+1-317-919-8040x750,VT,middle
CUST_03374,2021-09-09,medium,638,woodmatthew@example.com,001-731-611-6992x7505,LA,middle
CUST_03375,2020-03-16,low,726,stacey24@example.com,875.937.5285x375,AR,low
CUST_03376,2021-04-03,medium,676,joshua36@example.net,001-485-373-3518x61658,ID,middle
CUST_03377,2021-10-10,low,744,colerobert@example.com,6174901388,MO,low
CUST_03378,2020-07-27,low,751,roycosta@example.net,+1-581-298-3538x73284,KS,middle
CUST_03379,2021-05-17,low,712,bonnieerickson@example.net,540.528.8798,SD,middle
CUST_03380,2020-10-02,low,795,madams@example.org,8745569382,CA,middle
CUST_03381,2022-02-19,low,703,steven29@example.net,001-705-294-5704,WI,middle
CUST_03382,2021-05-01,high,458,deannasellers@example.net,001-879-271-4637,HI,middle
CUST_03383,2019-03-29,low,753,monicareynolds@example.com,+1-463-298-4566x880,TX,low
CUST_03384,2021-06-17,low,812,cturner@example.net,746.276.0721x80212,TN,low
CUST_03385,2020-08-03,high,548,xwoods@example.net,428-953-6099x2918,TX,middle
CUST_03386,2019-11-12,medium,738,chloemartin@example.com,+1-792-504-1773x5632,AK,high
CUST_03387,2020-05-11,low,711,michaelallen@example.com,(914)423-3691,MT,middle
CUST_03388,2019-09-20,medium,790,cwelch@example.com,557-741-3863,MI,low
CUST_03389,2021-04-17,low,689,danieldawson@example.com,(242)501-0814,UT,low
CUST_03390,2020-10-15,high,601,hawkinsvincent@example.net,814.829.9063x146,OR,middle
CUST_03391,2021-02-14,medium,745,edillon@example.net,+1-245-645-4650x53418,MS,low
CUST_03392,2019-03-18,medium,438,usanchez@example.org,879.476.5361x5019,ME,low
CUST_03393,2022-09-13,low,818,andersonbrett@example.com,+1-278-614-9973,NJ,middle
CUST_03394,2021-06-23,medium,651,christiandavis@example.com,7669776257,MI,low
CUST_03395,2019-11-21,low,720,maria98@example.org,868.903.6957x8112,CT,high
CUST_03396,2020-08-06,low,765,mhenderson@example.org,429.773.5468x712,RI,middle
CUST_03397,2021-10-24,low,739,onealalyssa@example.com,+1-337-313-6790,CT,middle
CUST_03398,2021-03-15,medium,560,hayeskaren@example.net,8853175465,MD,high
CUST_03399,2021-05-13,medium,692,elizabeth93@example.com,001-377-302-0795x73960,MN,low
CUST_03400,2020-05-07,low,782,shaunalexander@example.org,346-836-7036x97705,HI,high
CUST_03401,2021-03-03,low,707,fsmith@example.com,001-769-368-4575x715,KS,middle
CUST_03402,2021-02-14,low,679,tammyfoley@example.org,(882)898-8777x598,NV,high
CUST_03403,2021-08-14,medium,564,rickylewis@example.net,(538)710-1029x43055,KS,middle
CUST_03404,2020-11-21,medium,689,mendozachristina@example.net,001-488-978-5307x49866,WI,middle
CUST_03405,2019-01-29,low,806,cford@example.net,+1-683-787-0889x514,NJ,middle
CUST_03406,2020-03-14,high,523,martintodd@example.net,675.440.9742,WY,middle
CUST_03407,2019-05-13,low,772,georgebeth@example.net,567-299-5686x0733,NV,low
CUST_03408,2020-04-27,low,686,crystal01@example.net,+1-490-556-8926x9838,AZ,low
CUST_03409,2022-12-31,low,692,njenkins@example.org,(505)561-8974x4888,GA,low
CUST_03410,2020-02-01,low,817,robert23@example.org,951-415-2033x6679,OR,high
CUST_03411,2021-11-18,low,762,barrettrobert@example.com,+1-227-637-0143x30893,MA,low
CUST_03412,2022-07-17,high,652,cwoods@example.org,9273439120,WA,high
CUST_03413,2021-06-09,high,432,sandra35@example.net,001-582-203-7937x1125,SD,middle
CUST_03414,2021-02-04,medium,712,davidwhite@example.net,001-304-967-3733x68747,AL,middle
CUST_03415,2020-03-27,medium,742,tpeterson@example.org,836-603-3755x682,OK,middle
CUST_03416,2020-06-05,medium,618,qsanchez@example.net,(913)262-3361,IL,low
CUST_03417,2021-02-03,low,789,lisawilliams@example.com,+1-438-664-4483,AK,middle
CUST_03418,2020-06-08,low,718,hbrock@example.net,001-408-955-4384x38434,AR,middle
CUST_03419,2019-12-28,medium,634,jennifer18@example.net,+1-381-235-3785x2191,UT,middle
CUST_03420,2022-08-21,low,847,silvatiffany@example.net,(822)257-0067,MI,middle
